,index,body,Target,Date,I(positive),I(neutral),I(negative),I(positive)*score,I(neutral)*score,I(negative)*score
167,14803,sto tesla jul4 2625025750 for a credit of 90,0,2015-07-02 13:42:31,0,1,0,0.0,0.6386570930480957,0.0
168,5373,when tesla melts down they,1,2018-08-06 04:39:38,0,1,0,0.0,0.6662227511405945,0.0
169,25796,tesla 19jan18 200330 put spread traded 500 times for 2050 with the market at 20092085,0,2017-08-08 18:18:07,0,1,0,0.0,0.8005448579788208,0.0
170,38261,who is your trading mentor webinars book recommendations join tesla data lnkd mondaymotivation,0,2016-02-08 14:06:09,1,0,0,0.9025460481643677,0.0,0.0
171,34487,if tesla pull back to 336 area again today theres 10 odd it will rocket up all the way to 344 next monday but this is huge huge risk,0,2017-07-28 14:40:32,1,0,0,0.9713444113731384,0.0,0.0
172,36135,i hope you bought some tesla calls this weekjust saying,0,2018-12-26 20:53:21,0,1,0,0.0,0.6646286845207214,0.0
173,7481,tesla definitely potential to be a 616 stock by march 2018,1,2018-01-30 00:11:01,0,1,0,0.0,0.8075072169303894,0.0
174,15199,that argument was like a rap battle tesla is priced as it is bc its a product that produces fans as well as consumers,0,2018-06-29 20:50:35,0,1,0,0.0,0.8610123991966248,0.0
175,30361,market direction today aapl amzn goog nflx msft nvda fb tesla,1,2018-07-20 12:26:14,0,1,0,0.0,0.6160180568695068,0.0
176,6521,tesla could reach 212 before market close today yesterday qqq spy,1,2016-12-21 14:28:35,0,1,0,0.0,0.524228036403656,0.0
177,15468,harvey pitt on cnbc well the penalties are both civil and criminal if you make a false statement in connection with the trading of securities you run the risk both of having to pay for the damages you caused and also you run the risk of a criminal prosecution tesla,1,2018-08-08 12:13:20,0,1,0,0.0,0.5594791173934937,0.0
178,19591,now offering 7 day free trial to options day trading team room or twtr feed ibb aapl nflx tesla amzn googl,1,2018-07-04 16:45:12,0,1,0,0.0,0.7990028858184814,0.0
179,32377,am hearing that since 2013 funny how everything with tesla is always in the future wake up and see the scam tesla tslaq,1,2018-09-27 04:33:54,0,1,0,0.0,0.8956546187400818,0.0
180,28680,what matters is what is not what was on the fact were up nicely on the year now tesla aapl lmt,0,2016-04-06 18:51:18,0,1,0,0.0,0.4725693166255951,0.0
181,25456,tesla like apple told obsessed bulls what they wanted to hear about a big new thing tesla,0,2017-08-03 12:13:13,0,1,0,0.0,0.8197491765022278,0.0
182,35770,tesla stock burned by car fire video downgrade via,0,2015-04-24 18:02:11,0,1,0,0.0,0.5558882355690002,0.0
183,23096,which one will be times man of the year the suspense is killing metslatslaq,0,2017-11-28 13:07:39,0,0,1,0.0,0.0,0.4979977011680603
184,20818,selling volume picking up on tesla,0,2017-09-27 19:47:41,0,1,0,0.0,0.9320238828659058,0.0
185,10080,tesla shorts are in for a rude awakening i did everything i can for the misled ones but at this point losing their entire investment will simply be their own fault id rather analyze risks to the company with other bulls who have researched the company a lot more than bears,0,2018-05-13 15:28:55,0,1,0,0.0,0.7148784399032593,0.0
186,21151,via wallstcynic 2 from the recode interview so despite the massive 3q profitability swing highlighted in my spreadsheet tesla was staringdeathintheface in september tesla,0,2018-11-02 15:49:48,0,0,1,0.0,0.0,0.8517031073570251
187,23659,tesla forums example,1,2018-07-07 15:27:10,0,1,0,0.0,0.5328091979026794,0.0
188,33372,tesla gotta get that yacht somehow brother,0,2016-04-20 13:50:25,0,0,1,0.0,0.0,0.6571143865585327
189,25949,that grey is awesome actually i think weve already seen more colors than tesla now has lol,1,2018-09-18 03:57:17,0,1,0,0.0,0.8969795107841492,0.0
190,18068,as for shenanigans for me the what investors should have absolutly no concern about is out ability to make 10000 per week in dec of 2017 quote he used his general i stink at time estimate to double down to total bs tesla,1,2018-07-27 15:11:55,0,1,0,0.0,0.7409727573394775,0.0
191,38064,hehe i believe those are two completely different companies my friend tesla doing very well too,1,2015-03-30 19:35:58,0,1,0,0.0,0.7769061326980591,0.0
192,23738,all tesla tesla this tslaq nonsense needs to be put to rest please forward all misleading tslaq tesla short tweets to enforcement until they do something about it enough is enough,0,2018-09-30 03:50:28,0,1,0,0.0,0.3947831690311432,0.0
193,21789,how long will it take to create artificial consciousness in tesla tesla,0,2017-06-06 11:34:37,0,1,0,0.0,0.7683397531509399,0.0
194,27296,view one of our unbiased pennystocks reports sing aapl spy fb tesla grpn invest,0,2015-11-10 19:26:55,1,0,0,0.8860659003257751,0.0,0.0
195,17047,ifxy on the move aapl amd amzn fb tesla nvda vrx baba mu gbtc spy drys,1,2018-01-02 17:50:31,0,1,0,0.0,0.5873552560806274,0.0
196,36949,tesla 125 only 75 to go for today short term price target is 430 anyone have butter,1,2018-08-02 16:35:49,0,1,0,0.0,0.7880933284759521,0.0
197,5525,now offering 7 day free trial to options day trading team room or twtr feed aapl nflx tesla amzn googl,0,2017-09-21 16:45:06,0,0,1,0.0,0.0,0.8564885258674622
198,35929,for the record elon musk just made the biggest mistake of his life attacking the media they have not been unfair to him but now all the investigative journalists with street smarts are going to dig in big time to tesla he just opened up a massive can of worms,0,2018-05-24 02:11:18,0,1,0,0.0,0.5882923007011414,0.0
199,23530,yeah thanks to my live call downgrading to strong sell 267 when american idiots were buying tesla godmanysuckersbuyingteslamotorsshareswgvdj7gznxq,1,2016-12-29 19:00:38,0,1,0,0.0,0.8315145373344421,0.0
200,9207,there is some rumor about current production version of tesla model s p85d capable of 28 sec 060 mphr,1,2015-01-28 08:23:04,0,1,0,0.0,0.7526689767837524,0.0
201,19174,rt nflx hft algos triggered buy in sigmax crossfinder ats lx 0848 pt 11800 quant msft twtr goog amzn fb tesla aapl qqq,0,2016-01-13 13:50:22,0,0,1,0.0,0.0,0.8562625646591187
202,17176,spy aapl tesla amzn fbdo you want to learn how to follow the smart money and how to identify the difference between a bullish options sweep or a hedge join us where you earn while you learn,0,2018-10-15 02:02:07,0,1,0,0.0,0.5558481812477112,0.0
203,32704,they are being kind tesla,1,2018-03-19 16:12:39,0,1,0,0.0,0.796650767326355,0.0
204,13596,this relationship is like the tesla chart,0,2017-07-06 23:27:23,0,1,0,0.0,0.7495793700218201,0.0
205,21671,draw a line at zero there you will find support tesla is going bankrupt,1,2018-03-15 01:32:59,0,1,0,0.0,0.6306687593460083,0.0
206,9312,tesla sell cash out shares fall after analysts downgrade,0,2015-04-24 17:34:56,1,0,0,0.7091966271400452,0.0,0.0
207,31863,tesla is the trx of the stock market on many levels,0,2018-06-20 01:03:34,0,0,1,0.0,0.0,0.8343200087547302
208,953,monday morning trading notes showmore1 tesla amzn gddy nflx,1,2018-08-20 14:22:32,0,1,0,0.0,0.7776281833648682,0.0
209,15686,tesla still green might be the only company left standing soon because of such strong fundermentals,0,2018-12-07 17:34:24,0,1,0,0.0,0.6126289367675781,0.0
210,465,the apologists and cheerleaders are out in force wonder why bad news coming for tesla elon is intriguing spacex is pretty cool tesla is a slowmotion disaster easy to conflate these things but all are separate and should be judged on their own merits,1,2018-03-30 18:28:07,0,1,0,0.0,0.7913259267807007,0.0
211,19649,rt pvt tesla looks like only 800 tesla s models sold in months of april per inside ev2016plugelectricvehiclesalesreportcard,0,2016-05-03 15:13:56,0,1,0,0.0,0.8378742933273315,0.0
212,20297,im loving everything about tesla right now open source patents design first thinking and being straight forward vykorsrln2k,0,2015-05-02 01:11:56,1,0,0,0.5945026278495789,0.0,0.0
213,32489,any reason why you have classed tesla as a luxury brand,1,2018-02-28 16:47:39,0,1,0,0.0,0.7181893587112427,0.0
214,21443,we are all eagerly waiting for you to update the bloomberg tesla cash rain tracker contact if you need help with the graphics,0,2018-10-24 20:35:58,0,1,0,0.0,0.8222976922988892,0.0
215,34428,bjorn accomplishes mission impossible in tesla model s tesla accomplishesmissionimpossibleteslamodels,1,2015-01-02 15:36:04,0,1,0,0.0,0.7191551327705383,0.0
216,30291,i told you so long time ago about tesla wall street has finally learned an important lesson about tesla,0,2016-02-07 12:17:22,0,1,0,0.0,0.9155998826026917,0.0
217,39029,sunni balwani theranos 2 literally kept a sleeping bag under his desk and bragged about how he slept at the office hardworking to investors tslas not even original,0,2018-11-28 20:32:40,0,0,1,0.0,0.0,0.9164103865623474
218,36574,the upstart derivatives are pricing in a greater than 40 percent chance of tesla default in the next five years tesla,1,2018-07-25 19:41:12,0,1,0,0.0,0.8546910285949707,0.0
219,23732,tesla gpro and many more momentum stocks when markets start selling off these will pick up steam and lead the crowd to the downside,0,2015-08-23 12:41:18,0,1,0,0.0,0.4893406331539154,0.0
220,24823,rt aapl hft algos triggered buy in sigmax crossfinder ats lx 1941 pt 12000 quant msft fb gpro goog nflx tesla amzn qqq,0,2015-10-27 23:41:34,0,1,0,0.0,0.5373757481575012,0.0
221,10026,if your sec does its job youll learn the hard way as for hysteria i think the fanboys have that one sown up you should consider one thing traders rarely start their careers as bearsshort sellers its what we learn over the years that turns us to the dark side tesla,1,2018-07-13 00:33:30,0,0,1,0.0,0.0,0.845625638961792
222,13962,id be careful believing things that dont seem logical that what tesla fans do,1,2016-11-30 14:11:24,0,1,0,0.0,0.7162388563156128,0.0
223,4056,day trading coach 6 trades tesla pcrx 4 win 2 lose overall 8870 chart,1,2015-02-11 21:02:08,0,0,1,0.0,0.0,0.5123094916343689
224,30044,stupid tesla owners,0,2018-10-23 02:31:24,0,1,0,0.0,0.8856139779090881,0.0
225,28501,dont believe it its an oil industry plot to absorb all the sunlight and put scty tesla out of business,1,2016-11-15 20:23:10,0,0,1,0.0,0.0,0.8497740030288696
226,19237,watch what happened at 044 in s broadcast gov shutdown aapl amzn googl tesla spy fb twtr nvda t44s,0,2018-12-22 01:08:23,0,1,0,0.0,0.8891134262084961,0.0
227,35521,morgan stanley reiterates equal weight rating for tesla inc tesla,0,2017-06-06 09:42:56,0,1,0,0.0,0.8909859657287598,0.0
228,11212,hit tesla 220 put for 54 early and later 2225 put for 62 and then sat on my hands been an incredible week will share more later,1,2016-07-22 18:33:16,0,1,0,0.0,0.8666098117828369,0.0
229,28232,disney to test selfdriving shuttles dis also aapl goog tesla intc qcom mbly,0,2017-05-04 12:28:14,0,1,0,0.0,0.7694809436798096,0.0
230,35914,tesla positioned for strong rebound in 2015 an algorithmic analysis tesla,1,2015-02-12 23:10:51,0,0,1,0.0,0.0,0.8907051086425781
231,25661,aapl time to buy tesla and you get the visionary for free,0,2016-04-26 23:44:56,0,1,0,0.0,0.7166960835456848,0.0
232,38732,apple might invest in tesla but will not acquire it fund manager ross gerber aapl tesla,1,2015-03-12 17:27:57,0,1,0,0.0,0.8704357743263245,0.0
233,3108,get long tesla on monday guys nothing will hurt this manipulated market,0,2018-09-30 16:38:29,0,1,0,0.0,0.7719168663024902,0.0
234,29644,tesla world economy is under gutter and we are talking about 500 target who will buy in this era paying so expensive car,0,2018-06-12 18:36:01,0,1,0,0.0,0.7082067131996155,0.0
235,11198,watching tesla closely dropping before the open,1,2018-09-17 13:27:08,0,0,1,0.0,0.0,0.4824109375476837
236,34600,gs downgrades tesla mkt cap down 47bn since last weeks results 0223teslaearningstakingmuskseriouslynotliterally via tesla,1,2017-02-27 15:06:20,0,1,0,0.0,0.7793086767196655,0.0
237,6550,nothingcant get blood out of a turniptsla,1,2018-08-15 19:08:35,1,0,0,0.7240791320800781,0.0,0.0
238,20004,i started a spreadsheet to track the verifiable indications of tesla liquidity problems actual reported missedlate payment issues bookmark if you want me with any i missed specifically cant find the payroll tax warrants post tesla tslaq 1vt63annuannymtvtbuumfubgehykuqzuzighf9m2ytp39d6inpwbkr4cavemotxp6irozquujipubhtml,0,2018-10-17 19:11:42,0,1,0,0.0,0.6008701920509338,0.0
239,3438,30 off all trading courses use code spring30 sune bbry va aal tesla alk sbux,0,2016-04-02 03:27:00,0,1,0,0.0,0.5307636857032776,0.0
240,7431,alex you should buy more stock at the open tomorrow maybe even otm calls things really looking promising now tesla,1,2018-07-15 19:08:35,0,0,1,0.0,0.0,0.5693249702453613
241,32585,unveiling a new tesla product this wednesday,1,2016-10-17 12:47:19,0,1,0,0.0,0.5141804218292236,0.0
242,23981,what i wish i wrote may 6 2016 tesla twtr scty msft aapl,0,2016-05-06 16:10:11,0,0,1,0.0,0.0,0.8440606594085693
243,33117,i own tesla,0,2017-11-15 11:16:27,1,0,0,0.6373040080070496,0.0,0.0
244,19662,now offering 7 day free trial to options day trading team room or twtr feed spy aapl nflx tesla amzn googl,1,2018-08-29 13:45:09,0,1,0,0.0,0.8776635527610779,0.0
245,29713,musks biggest problem hes never had to manage a pl tesla has had luxury of never ending stream of capital,1,2017-03-08 16:44:37,0,0,1,0.0,0.0,0.9237829446792603
246,14121,fbn securities raises tesla inc tesla price target to 42500,0,2017-04-06 15:57:07,1,0,0,0.5321430563926697,0.0,0.0
247,5683,that quote i just posted was in regards to china gigafactory tesla soo elon caught lying again saying he wasnt going to need to raise capital yet hes raising capital in china lmao,1,2018-08-01 21:12:12,0,0,1,0.0,0.0,0.9183092713356018
248,6216,also concerning is the deceptive press release tesla put out back then where they said multiple warnings were given before crash but didnt mention that they were given 15 mins before crash they keep lying instead of fixing their aplastweeksaccident,0,2018-06-07 14:30:24,0,1,0,0.0,0.9394359588623047,0.0
249,9701,normally i do these on tues and thurs this week will be wed and fri aapl amzn fb googl nflx tesla,0,2015-05-27 12:41:00,0,0,1,0.0,0.0,0.7842882871627808
250,7369,says mark yusko which burns up faster the tesla car or the cash that teslarians give to elonalmighty askingfora,0,2017-05-04 04:13:43,0,1,0,0.0,0.8845029473304749,0.0
251,14867,with big oil dieselgate and german auto cartels defending a fossil fuelpowered future when will policy makers and the media start to support an electricvehicle future read here tesla teslamotors teslamodel3 tesla electricvehicle elonmusk,1,2018-08-24 17:55:44,1,0,0,0.5317915081977844,0.0,0.0
252,1487,poll results are eyeopeningteslastretch has significant implications for teslas longterm profitability and therefore for my followers who are longterm investors of the companyplease retweet the below poll tesla letsmakesomenoisenotsellingasharebefore2500,0,2018-12-11 16:45:08,0,1,0,0.0,0.6931130290031433,0.0
253,27647,yes prescription of course i am sick of yougo tesla,0,2018-11-27 15:30:41,1,0,0,0.6499496698379517,0.0,0.0
254,23971,those are just my views no position on tesla at least theyre not harming babies and children unlike amzn and googl scurge,0,2017-07-06 16:08:20,0,0,1,0.0,0.0,0.5966545343399048
255,38027,the tesla bulls are another example of a bootleggers vs baptists coalition naive idealists being used by a master of pr to create wealth for himself and media friends cont,1,2018-09-03 20:20:49,0,1,0,0.0,0.5307032465934753,0.0
256,24750,musk tweets no longer pushing tesla significantly higher just waiting on some bad news for a flush maybe aug 2nd earnings,0,2017-07-20 17:08:13,0,0,1,0.0,0.0,0.854156494140625
257,28672,azealia is for sure following tesla i saw her mention it specifically a few time in the ig feed pretty sure she is following enforcement vs tesla very closely too,1,2018-09-06 16:37:11,0,1,0,0.0,0.8864010572433472,0.0
